"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","GeneAnno"
"chr6-33140600-33140930",7.92339468429658e-32,2.35894206643473,0.108,0.021,1.30224953333756e-26,"DC2hm","chr6-33140600-33140930","COL11A2"
"chr3-71109131-71110231",5.42856115573035e-42,2.35314269790209,0.139,0.028,8.92211168750062e-37,"DC2hm","chr3-71109131-71110231","FOXP1"
"chr11-102580071-102580538",7.75698628361231e-34,2.35264891070087,0.112,0.022,1.2748994806431e-28,"DC2hm","chr11-102580071-102580538","MMP20"
"chr10-48758979-48760031",8.45656447373907e-32,2.34458003265533,0.107,0.021,1.38987865408138e-26,"DC2hm","chr10-48758979-48760031","WDFY4"
"chr5-151153222-151153501.1",7.93488366304683e-51,2.33833475635062,0.167,0.035,1.30413780444006e-45,"DC2hm","chr5-151153222-151153501","ANXA6"
"chr6-156723533-156724066",1.38573960932926e-43,2.33106023491393,0.149,0.029,2.27753233491311e-38,"DC2hm","chr6-156723533-156724066","RP11-230C9.4"
"chr12-120011913-120012689",1.83394553782113e-42,2.32256206065174,0.146,0.029,3.01418118868591e-37,"DC2hm","chr12-120011913-120012689","BICDL1"
"chr15-38207492-38208590.1",3.06923737270021e-55,2.31792794872054,0.186,0.038,5.04444508390144e-50,"DC2hm","chr15-38207492-38208590","RP11-346D14.1"
"chr5-32531470-32532604.1",2.30911113221763e-59,2.31455160673878,0.202,0.041,3.79513960135629e-54,"DC2hm","chr5-32531470-32532604","SUB1"
"chr11-121768938-121769614",3.47159927299083e-39,2.31195863297231,0.131,0.028,5.70574698512408e-34,"DC2hm","chr11-121768938-121769614","SORL1"
"chr17-67577846-67578750.1",1.26819272597906e-47,2.3105973245436,0.161,0.033,2.08433815478289e-42,"DC2hm","chr17-67577846-67578750","PITPNC1"
"chr1-26580772-26581387",5.39338290439538e-47,2.3063042902527,0.16,0.033,8.86429447251903e-42,"DC2hm","chr1-26580772-26581387","RPS6KA1"
"chr17-73873612-73875056.1",1.20186334863184e-71,2.3062783956417,0.236,0.05,1.97532250664386e-66,"DC2hm","chr17-73873612-73875056","CTD-2582D11.1"
"chr2-85755237-85755805",4.01924063080702e-35,2.3045706468063,0.12,0.025,6.60582293876288e-30,"DC2hm","chr2-85755237-85755805","ATOH8"
"chr4-77104243-77105288",5.20504331761037e-30,2.30429092629377,0.103,0.021,8.55474894465852e-25,"DC2hm","chr4-77104243-77105288","CCNI"
"chr4-71004247-71005315",1.73596615081085e-37,2.29898621166475,0.129,0.026,2.85314716716517e-32,"DC2hm","chr4-71004247-71005315","MOB1B"
"chr16-84575671-84576798",1.61832657372448e-42,2.29110736272969,0.147,0.031,2.65980064024488e-37,"DC2hm","chr16-84575671-84576798","COTL1"
"chr10-12507009-12507821",9.10212849142942e-40,2.278451159901,0.137,0.029,1.49598032820888e-34,"DC2hm","chr10-12507009-12507821","CAMK1D"
"chr2-132379715-132380139",2.00009728648255e-30,2.2784083817564,0.107,0.022,3.2872598951984e-25,"DC2hm","chr2-132379715-132380139","RP11-725P16.2"
"chr3-55471625-55472546",3.32828808653922e-41,2.27817374341978,0.14,0.031,5.47020788463154e-36,"DC2hm","chr3-55471625-55472546","WNT5A"
"chr7-47543416-47544143",1.82524926561372e-34,2.27190307028037,0.121,0.025,2.99988843049943e-29,"DC2hm","chr7-47543416-47544143","TNS3"
"chr1-204420484-204420978.1",2.88273806338723e-65,2.27155273185345,0.222,0.047,4.73792414408009e-60,"DC2hm","chr1-204420484-204420978","PIK3C2B"
"chr3-101933822-101934247",3.00458193381651e-39,2.27024329307806,0.139,0.029,4.93818063732412e-34,"DC2hm","chr3-101933822-101934247","RP11-221J22.1"
"chr2-197327192-197328787",3.59462718153348e-33,2.26945333029233,0.115,0.024,5.90794950420935e-28,"DC2hm","chr2-197327192-197328787","ANKRD44"
"chr5-133321637-133322444",4.96312954448253e-39,2.26503170975265,0.137,0.029,8.15715156283426e-34,"DC2hm","chr5-133321637-133322444","FSTL4"
"chr17-49577698-49578406.1",6.04967551271694e-58,2.26485558212063,0.202,0.042,9.94294418892592e-53,"DC2hm","chr17-49577698-49578406","NXPH3"
"chr8-133368808-133369825",6.60680405741775e-31,2.26413966531671,0.108,0.023,1.08586128085689e-25,"DC2hm","chr8-133368808-133369825","NDRG1"
"chr11-19776809-19778099",5.33337519978906e-40,2.25133406272712,0.143,0.03,8.76566880961331e-35,"DC2hm","chr11-19776809-19778099","NAV2"
"chr16-16907914-16908823",3.36566181945807e-40,2.22785214291771,0.142,0.032,5.53163348337031e-35,"DC2hm","chr16-16907914-16908823","XYLT1"
"chr2-207334343-207335171.1",7.37925860236033e-73,2.22613224610558,0.254,0.056,1.21281804759093e-67,"DC2hm","chr2-207334343-207335171","AC007879.6"
"chr19-34990245-34990979",1.97849583653765e-33,2.22531607987838,0.118,0.026,3.25175683214145e-28,"DC2hm","chr19-34990245-34990979","GRAMD1A"
"chr4-87119913-87120634",1.06576297522893e-28,2.21648453377738,0.105,0.022,1.75163473793751e-23,"DC2hm","chr4-87119913-87120634","AFF1"
"chr18-48754826-48755545.1",6.36942214401617e-49,2.1997786867676,0.182,0.039,1.04684637647978e-43,"DC2hm","chr18-48754826-48755545","CTIF"
"chr1-185406465-185406972",2.75119963652475e-35,2.19841542398509,0.128,0.028,4.52173416261025e-30,"DC2hm","chr1-185406465-185406972","GS1-279B7.1"
"chr16-11202609-11203007",1.54056669506892e-47,2.1950604464809,0.17,0.039,2.53199839168052e-42,"DC2hm","chr16-11202609-11203007","RP11-396B14.2"
"chr4-56657311-56657942.1",5.6206931409256e-46,2.194270500414,0.165,0.038,9.23789021176826e-41,"DC2hm","chr4-56657311-56657942","HOPX"
"chr10-5479433-5480286",5.54973539756392e-35,2.18173350155964,0.131,0.028,9.12126761266619e-30,"DC2hm","chr10-5479433-5480286","CALML5"
"chr17-4085956-4086908",2.35411281221704e-28,2.16917860239723,0.105,0.024,3.86910211251931e-23,"DC2hm","chr17-4085956-4086908","ZZEF1"
"chr14-45222481-45223261.1",6.11718820340673e-43,2.16597532506567,0.158,0.037,1.00539046717091e-37,"DC2hm","chr14-45222481-45223261","MIS18BP1"
"chr22-36213745-36214402",1.01077098993523e-40,2.16563629960432,0.152,0.034,1.66125266050805e-35,"DC2hm","chr22-36213745-36214402","APOL4"
"chr1-151512952-151514219.1",8.84995011193264e-52,2.16330252620934,0.191,0.043,1.45453355064669e-46,"DC2hm","chr1-151512952-151514219","CGN"
"chr1-30762546-30762973",1.41237949537207e-35,2.14889603859354,0.137,0.03,2.32131631961877e-30,"DC2hm","chr1-30762546-30762973","LAPTM5"
"chr1-23720233-23721040",6.07421414816553e-32,2.14767686969378,0.119,0.028,9.98327466321746e-27,"DC2hm","chr1-23720233-23721040","TCEB3"
"chr10-78914716-78915553",6.54327018070977e-35,2.14428264948688,0.13,0.031,1.07541917055055e-29,"DC2hm","chr10-78914716-78915553","RP11-481G8.2"
"chr16-15646991-15647275.1",8.38104515713423e-53,2.13566679035862,0.197,0.046,1.3774666768008e-47,"DC2hm","chr16-15646991-15647275","NDE1"
"chr18-55575667-55576550",1.44283737250468e-29,2.13354663929406,0.114,0.026,2.37137536358006e-24,"DC2hm","chr18-55575667-55576550","TCF4"
"chr12-1422670-1423365.1",2.09316438568548e-50,2.13329417656247,0.19,0.044,3.44022032609337e-45,"DC2hm","chr12-1422670-1423365","ERC1"
"chrX-40871213-40872158.2",3.22304852127917e-56,2.13193697261099,0.21,0.049,5.29724139714839e-51,"DC2hm","chrX-40871213-40872158","MED14"
"chr6-11824810-11825415.1",6.91132916971503e-54,2.12982191133858,0.201,0.047,1.13591150568851e-48,"DC2hm","chr6-11824810-11825415","RP3-413H6.2"
"chr1-167688781-167689971",4.89535340591314e-32,2.12807555730428,0.125,0.028,8.04575809028854e-27,"DC2hm","chr1-167688781-167689971","RCSD1"
"chr7-55547795-55548566",7.70694889789818e-43,2.1253126139435,0.163,0.038,1.26667558611406e-37,"DC2hm","chr7-55547795-55548566","VOPP1"
"chr21-31338375-31339089.1",4.15135407778097e-65,2.12505606482027,0.242,0.057,6.82295799453692e-60,"DC2hm","chr21-31338375-31339089","TIAM1"
"chr17-40577480-40578060",2.0859123087008e-35,2.12142395572509,0.135,0.032,3.4283011749652e-30,"DC2hm","chr17-40577480-40578060","CCR7"
"chr17-78716440-78717281",1.228464204379e-35,2.11148396661655,0.135,0.033,2.0190423431071e-30,"DC2hm","chr17-78716440-78717281","CYTH1"
"chr18-56508316-56508976",4.51088819228444e-27,2.10162944384814,0.105,0.025,7.4138702884291e-22,"DC2hm","chr18-56508316-56508976","TXNL1"
"chr4-15868090-15869284.1",2.08075124771882e-54,2.10023350449741,0.205,0.05,3.41981871318827e-49,"DC2hm","chr4-15868090-15869284","CD38"
"chr20-53699273-53700077",3.10266251052085e-33,2.09767933786766,0.133,0.03,5.09938096916655e-28,"DC2hm","chr20-53699273-53700077","AC005808.3"
"chr1-157504632-157505996.1",3.66023056685126e-44,2.09720886456931,0.169,0.041,6.01577194814839e-39,"DC2hm","chr1-157504632-157505996","FCRL5"
"chr15-74430559-74430866",9.9125261475081e-36,2.07990429115817,0.142,0.034,1.62917323497369e-30,"DC2hm","chr15-74430559-74430866","SEMA7A"
"chr4-14843974-14844491",6.85980303167172e-30,2.07815852593332,0.117,0.029,1.12744292727041e-24,"DC2hm","chr4-14843974-14844491","LINC00504"
"chr3-197957348-197958188",1.50040614991842e-37,2.07779530646079,0.147,0.036,2.46599252769842e-32,"DC2hm","chr3-197957348-197958188","IQCG"
"chr6-41157255-41157998",2.53404417741119e-35,2.07745586187976,0.141,0.033,4.16482830778417e-30,"DC2hm","chr6-41157255-41157998","TREM2"
"chr17-67547928-67548352",4.27413567637243e-28,2.07433625172354,0.11,0.027,7.0247556909019e-23,"DC2hm","chr17-67547928-67548352","PITPNC1"
"chr17-66364510-66365511",5.39529653779107e-26,2.07255548731563,0.101,0.025,8.86743962468652e-21,"DC2hm","chr17-66364510-66365511","PRKCA"
"chr14-67482137-67482943.1",6.10696156541182e-47,2.06932379432925,0.185,0.045,1.00370966808326e-41,"DC2hm","chr14-67482137-67482943","TMEM229B"
"chr19-10278125-10278589",8.5970620047572e-29,2.06857493146332,0.116,0.027,1.41297012579187e-23,"DC2hm","chr19-10278125-10278589","ICAM1"
"chr6-34736630-34737262",3.58643511800899e-36,2.0677068303846,0.139,0.036,5.89448543820367e-31,"DC2hm","chr6-34736630-34737262","SNRPC"
"chr17-77189083-77189464",2.75878027640173e-25,2.06349419738571,0.1,0.024,4.53419332328006e-20,"DC2hm","chr17-77189083-77189464","SEC14L1"
"chr19-44648615-44649244.1",4.0175405332871e-58,2.06333972849816,0.229,0.055,6.60302874348401e-53,"DC2hm","chr19-44648615-44649244","PVR"
"chr8-29503715-29504209",8.25283591218459e-30,2.06210277272511,0.12,0.028,1.3563948463471e-24,"DC2hm","chr8-29503715-29504209","RP11-486M23.1"
"chr10-6295547-6295956.1",1.70004871779046e-44,2.05805274331083,0.175,0.043,2.79411507012452e-39,"DC2hm","chr10-6295547-6295956","RP11-563J2.2"
"chr16-70784395-70785487.2",6.04460020841556e-52,2.05464775052947,0.209,0.05,9.93460267254139e-47,"DC2hm","chr16-70784395-70785487","VAC14"
"chr17-39920384-39921779.1",6.31793289917075e-64,2.05368301912379,0.245,0.062,1.03838386164321e-58,"DC2hm","chr17-39920384-39921779","ORMDL3"
"chr20-1735035-1735707",1.11847401183144e-26,2.04832284165687,0.107,0.026,1.83826796214556e-21,"DC2hm","chr20-1735035-1735707","RP5-968J1.1"
"chr22-42991000-42991763",5.66662258218458e-37,2.04209724059247,0.146,0.037,9.31337754494946e-32,"DC2hm","chr22-42991000-42991763","PACSIN2"
"chr11-120612395-120613355.1",5.14765010341766e-49,2.0348499196957,0.195,0.049,8.46042032747209e-44,"DC2hm","chr11-120612395-120613355","GRIK4"
"chr5-1484958-1485427",4.40769535192792e-27,2.03450506923603,0.11,0.028,7.24426769566113e-22,"DC2hm","chr5-1484958-1485427","LPCAT1"
"chr5-35854206-35854639",5.06618720668625e-33,2.03239109530943,0.132,0.034,8.32653198354919e-28,"DC2hm","chr5-35854206-35854639","IL7R"
"chr7-132868831-132869748.1",6.14029239621069e-42,2.02992729351105,0.169,0.043,1.00918775677921e-36,"DC2hm","chr7-132868831-132869748","CHCHD3"
"chr6-166335714-166336239",1.88793699973709e-26,2.02940194066196,0.106,0.027,3.1029188559179e-21,"DC2hm","chr6-166335714-166336239","SFT2D1"
"chr7-41134007-41134715",8.6000088738157e-26,2.02250440607601,0.104,0.027,1.41345445845598e-20,"DC2hm","chr7-41134007-41134715","LINC01449"
"chr1-230123059-230124165",2.66154936206839e-30,2.02033350000088,0.125,0.031,4.3743894540275e-25,"DC2hm","chr1-230123059-230124165","GALNT2"
"chr1-193408693-193409290",5.00359398587278e-25,2.01462996031532,0.102,0.026,8.2236568954812e-20,"DC2hm","chr1-193408693-193409290","LINC01031"
"chr6-154606120-154606931",5.05813309220318e-40,2.00725221960452,0.166,0.041,8.31329464369053e-35,"DC2hm","chr6-154606120-154606931","CNKSR3"
"chr2-208294383-208295177.1",1.46533474464373e-49,2.00551122151802,0.202,0.052,2.4083509195592e-44,"DC2hm","chr2-208294383-208295177","PIKFYVE"
"chr1-59013161-59013761",2.36742130971278e-24,2.00091040592286,0.1,0.025,3.89097529357843e-19,"DC2hm","chr1-59013161-59013761","LINC01358"
"chr11-61042961-61043452",1.13673423991997e-29,1.99806699776669,0.124,0.031,1.86827956002046e-24,"DC2hm","chr11-61042961-61043452","RP11-881M11.8"
"chr16-15960560-15961970",2.70404886588648e-36,1.99592946200667,0.15,0.039,4.44423951352772e-31,"DC2hm","chr16-15960560-15961970","ABCC1"
"chr1-51504801-51505478",4.43129009243125e-32,1.99325472924106,0.134,0.034,7.28304683141538e-27,"DC2hm","chr1-51504801-51505478","EPS15"
"chr18-78621275-78621952",6.53613481297875e-28,1.9827181544997,0.116,0.031,1.07424643718712e-22,"DC2hm","chr18-78621275-78621952","RP11-123I22.1"
"chr3-23448837-23449465",4.24117456750073e-25,1.9815365653364,0.108,0.027,6.97058246041583e-20,"DC2hm","chr3-23448837-23449465","UBE2E2"
"chr20-31717037-31717814.1",6.35368064856245e-46,1.9777235431831,0.192,0.051,1.04425918299448e-40,"DC2hm","chr20-31717037-31717814","BCL2L1"
"chr2-28340072-28340974",1.62195147772447e-23,1.97435291378271,0.1,0.025,2.66575835121405e-18,"DC2hm","chr2-28340072-28340974","BRE"
"chr6-38131485-38132050",6.62396447059591e-25,1.96940855759683,0.105,0.027,1.08868168056479e-19,"DC2hm","chr6-38131485-38132050","ZFAND3"
"chr6-113647111-113647497",6.98295662116441e-30,1.96243645907956,0.125,0.033,1.14768383547148e-24,"DC2hm","chr6-113647111-113647497","RP11-367G18.1"
"chr6-116087280-116088027",1.6055117915457e-25,1.94511483448725,0.11,0.029,2.63873890499493e-20,"DC2hm","chr6-116087280-116088027","NT5DC1"
"chr19-44987188-44988634.2",8.28157550006533e-78,1.94382901227175,0.313,0.086,1.36111834131324e-72,"DC2hm","chr19-44987188-44988634","CLPTM1"
"chr12-94812122-94812765",6.8501556692471e-32,1.94224038047167,0.139,0.036,1.12585733501911e-26,"DC2hm","chr12-94812122-94812765","NDUFA12"
"chr11-102588927-102589436",1.5447483279065e-24,1.93785553664811,0.105,0.028,2.53887111433073e-19,"DC2hm","chr11-102588927-102589436","MMP20"
"chr19-49738094-49738687",2.38637575037697e-26,1.93618452888281,0.117,0.03,3.92212786453207e-21,"DC2hm","chr19-49738094-49738687","TSKS"
"chr4-83152726-83153773",2.1485150599311e-31,1.93297163888125,0.139,0.036,3.53119192674976e-26,"DC2hm","chr4-83152726-83153773","PLAC8"
"chr9-129932218-129933282.2",1.27548131379387e-52,1.92465313905341,0.225,0.061,2.09631731328591e-47,"DC2hm","chr9-129932218-129933282","FNBP1"
"chr7-74284711-74285231.1",7.57332925129198e-41,1.92254276531296,0.176,0.048,1.24471452909609e-35,"DC2hm","chr7-74284711-74285231","CLIP2"
"chr9-110252329-110252720",7.26688723372702e-30,1.91808770428367,0.131,0.035,1.1943492512992e-24,"DC2hm","chr9-110252329-110252720","TXN"
"chr12-91940348-91941235",1.18076760746342e-31,1.91733846911948,0.14,0.038,1.94065060124651e-26,"DC2hm","chr12-91940348-91941235","RP11-587P21.3"
"chr1-31985214-31985797",5.63378149148417e-34,1.9068562806021,0.15,0.041,9.2594015703288e-29,"DC2hm","chr1-31985214-31985797","KHDRBS1"
"chr13-28079470-28080082",3.49987025641748e-26,1.904862849305,0.117,0.031,5.75221175993495e-21,"DC2hm","chr13-28079470-28080082","FLT3"
"chr12-121513806-121514685.2",8.26938159163104e-63,1.90425189157001,0.269,0.074,1.35911421149252e-57,"DC2hm","chr12-121513806-121514685","KDM2B"
"chr1-206609217-206610003",3.70340178584968e-32,1.89830760937824,0.143,0.039,6.08672600513324e-27,"DC2hm","chr1-206609217-206610003","EIF2D"
"chr4-99841065-99841434",1.40299822170834e-29,1.89694561488882,0.133,0.036,2.30589772728874e-24,"DC2hm","chr4-99841065-99841434","DAPP1"
"chr8-102555097-102555956",2.22897181141207e-36,1.89426649677707,0.161,0.045,3.66342662064631e-31,"DC2hm","chr8-102555097-102555956","ODF1"
"chr17-36132328-36132902",1.18725418530321e-22,1.89180915934151,0.101,0.028,1.95131161625509e-17,"DC2hm","chr17-36132328-36132902","CCL4"
"chr2-207149398-207150572.1",2.91107900660789e-61,1.88610250051401,0.261,0.075,4.78450390131039e-56,"DC2hm","chr2-207149398-207150572","KLF7"
"chr10-131742903-131744062",1.21846992667044e-24,1.88586289346613,0.11,0.031,2.0026162479792e-19,"DC2hm","chr10-131742903-131744062","LINC01164"
"chr20-38834860-38835264",7.73197299663759e-24,1.88202898455283,0.107,0.03,1.27078842186237e-18,"DC2hm","chr20-38834860-38835264","PPP1R16B"
"chr5-160462111-160462566",1.06671768853285e-23,1.87508837154268,0.108,0.03,1.75320385698817e-18,"DC2hm","chr5-160462111-160462566","MIR3142HG"
"chr3-196753559-196754891",1.01696319629838e-21,1.87476260716112,0.1,0.027,1.67142986127621e-16,"DC2hm","chr3-196753559-196754891","PAK2"
"chr7-130948792-130949172",1.42624133805164e-29,1.87232419942485,0.137,0.037,2.34409895115478e-24,"DC2hm","chr7-130948792-130949172","RP11-138A9.2"
"chr13-110921128-110921629",2.64204505813669e-29,1.87083251940839,0.134,0.038,4.34233315530055e-24,"DC2hm","chr13-110921128-110921629","RP11-365P13.5"
"chr2-237901087-237901502.1",6.26879973476343e-33,1.8701693350535,0.15,0.042,1.03030858040704e-27,"DC2hm","chr2-237901087-237901502","RAMP1"
"chr1-92464643-92465160",4.66452230785467e-25,1.86999279044988,0.114,0.032,7.66637563907455e-20,"DC2hm","chr1-92464643-92465160","GFI1"
"chr13-75309919-75310633.1",2.27037053005031e-35,1.8696532509883,0.159,0.046,3.73146748466419e-30,"DC2hm","chr13-75309919-75310633","TBC1D4"
"chr11-102293140-102294316.1",5.50931944191478e-54,1.86609280134354,0.238,0.068,9.05484196875904e-49,"DC2hm","chr11-102293140-102294316","BIRC3"
"chr13-111201376-111201929",2.41529934548002e-30,1.85501244598084,0.141,0.039,3.96966523926369e-25,"DC2hm","chr13-111201376-111201929","ARHGEF7"
"chr3-197781807-197782620.1",8.76644974456968e-34,1.85222239840998,0.158,0.043,1.44080984776875e-28,"DC2hm","chr3-197781807-197782620","FYTTD1"
"chr11-118048688-118048991",3.13928374837806e-23,1.85136020807666,0.108,0.03,5.15956980464676e-18,"DC2hm","chr11-118048688-118048991","TMPRSS4-AS1"
"chr10-31630844-31631430",4.46824140319517e-25,1.84843691292868,0.118,0.032,7.34377815822142e-20,"DC2hm","chr10-31630844-31631430","RP11-472N13.2"
"chr5-56762952-56764400",1.08487479313795e-27,1.84454999358727,0.131,0.036,1.78304596626188e-22,"DC2hm","chr5-56762952-56764400","AC008940.1"
"chr12-45568578-45569286",6.35410806998753e-28,1.84279639105361,0.13,0.037,1.0443294318428e-22,"DC2hm","chr12-45568578-45569286","RP11-352M15.1"
"chr2-30154833-30155543",4.51443572985741e-24,1.8404930130656,0.111,0.032,7.41970084380715e-19,"DC2hm","chr2-30154833-30155543","YPEL5"
"chr16-10774942-10775741.1",7.28177827516247e-79,1.83999517170062,0.352,0.1,1.19679666841433e-73,"DC2hm","chr16-10774942-10775741","TVP23A"
"chr2-88838094-88838742",4.80870021561918e-23,1.83778357203494,0.11,0.03,7.9033392393809e-18,"DC2hm","chr2-88838094-88838742","AC096579.15"
"chr7-50155968-50157102",7.1440381476736e-22,1.83754597697062,0.102,0.029,1.17415838976089e-16,"DC2hm","chr7-50155968-50157102","C7orf72"
"chr12-52121778-52122519.1",8.64734740216375e-36,1.83374045249742,0.169,0.048,1.42123478228262e-30,"DC2hm","chr12-52121778-52122519","RP1-288H2.2"
"chr9-110807964-110809391.1",5.54337282354678e-35,1.83202985158562,0.165,0.047,9.11081040414031e-30,"DC2hm","chr9-110807964-110809391","MUSK"
"chr9-129984352-129984955",8.24123907109164e-27,1.83142632710605,0.126,0.036,1.35448884752927e-21,"DC2hm","chr9-129984352-129984955","FNBP1"
"chr9-114607652-114608085",3.96665927009211e-25,1.83113921199546,0.117,0.034,6.51940284335989e-20,"DC2hm","chr9-114607652-114608085","TMEM268"
"chr5-95044635-95045484",2.71804436528625e-23,1.8255218300857,0.109,0.031,4.46724181656621e-18,"DC2hm","chr5-95044635-95045484","MCTP1"
"chr1-223525716-223526717",6.5942187843987e-23,1.82233706667343,0.11,0.03,1.08379282830985e-17,"DC2hm","chr1-223525716-223526717","CAPN8"
"chr13-51764100-51765054.1",3.15186287110607e-35,1.82125245484083,0.166,0.048,5.18024422180638e-30,"DC2hm","chr13-51764100-51765054","WDFY2"
"chr2-100394169-100395671",1.3640839187712e-25,1.8180860035005,0.121,0.035,2.24194012469641e-20,"DC2hm","chr2-100394169-100395671","CHST10"
